Timestamp,Elastic-VM,Logging-VM,SvcProxy-VM1,SvcProxy-VM0
05/02/2025 01:37,23.92,19.635,2.09,0.56
05/02/2025 01:38,22.1,19.955,1.465,0.86
05/02/2025 01:39,22.845,18.725,2.0,0.8
05/02/2025 01:40,25.92,19.0,1.47,5.49
05/02/2025 01:41,20.415,19.535,7.14,0.85
05/02/2025 01:42,21.07,19.435,2.025,0.855
05/02/2025 01:43,24.57,22.685,1.68,0.65
05/02/2025 01:44,26.71,24.035,1.195,0.755
05/02/2025 01:45,21.75,25.35,3.725,2.885
05/02/2025 01:46,22.71,24.765,1.045,0.8
05/02/2025 01:47,27.125,22.95,1.485,0.87
05/02/2025 01:48,27.585,24.45,0.815,0.675
05/02/2025 01:49,24.075,26.495,1.51,0.77
05/02/2025 01:50,28.38,28.86,1.28,0.83
05/02/2025 01:51,27.945,27.71,0.995,0.77
05/02/2025 01:52,40.66,27.65,1.55,0.7
05/02/2025 01:53,27.69,26.935,1.595,0.7
05/02/2025 01:54,27.46,24.735,2.275,0.78
05/02/2025 01:55,22.16,22.72,1.31,8.0
05/02/2025 01:56,27.405,23.69,8.48,0.94
05/02/2025 01:57,21.975,23.56,1.68,0.68
05/02/2025 01:58,23.47,21.355,1.715,0.785
05/02/2025 01:59,24.46,15.605,1.185,0.52
05/02/2025 02:00,20.375,16.015,1.305,0.745
05/02/2025 02:01,22.135,22.18,1.95,0.74
05/02/2025 02:02,31.36,31.27,,0.665
05/02/2025 02:03,32.725,32.79,1.7275,0.725
05/02/2025 02:04,27.805,23.92,1.125,0.785
05/02/2025 02:05,21.83,22.51,0.895,0.64
05/02/2025 02:06,24.99,24.595,0.815,0.605
05/02/2025 02:07,29.205,21.83,0.87,1.48
05/02/2025 02:08,25.62,26.53,0.935,3.37
05/02/2025 02:09,22.405,23.27,1.095,1.145
05/02/2025 02:10,26.155,22.095,0.6,6.86
05/02/2025 02:11,27.23,20.745,5.62,0.655
05/02/2025 02:12,23.935,23.555,1.02,0.585
05/02/2025 02:13,28.27,25.57,0.875,0.555
05/02/2025 02:14,23.45,22.525,0.96,0.71
05/02/2025 02:15,21.765,22.25,0.75,0.685
05/02/2025 02:16,20.125,19.16,0.525,0.555
05/02/2025 02:17,23.465,18.91,0.635,0.575
05/02/2025 02:18,19.87,20.42,0.57,0.57
05/02/2025 02:19,22.27,17.2,0.735,0.515
05/02/2025 02:20,25.64,16.84,0.475,0.54
05/02/2025 02:21,24.575,15.47,0.49,0.57
05/02/2025 02:22,18.575,14.705,0.745,1.295
05/02/2025 02:23,20.845,14.155,0.675,0.495
05/02/2025 02:24,18.77,15.38,1.03,0.68
05/02/2025 02:25,22.525,13.545,0.515,7.55
05/02/2025 02:26,20.335,12.695,7.65,0.54
05/02/2025 02:27,17.29,13.425,1.085,0.505
05/02/2025 02:28,17.49,12.485,3.54,0.44
05/02/2025 02:29,21.535,12.62,2.345,0.55
05/02/2025 02:30,20.33,13.14,0.58,0.575
05/02/2025 02:31,16.155,12.95,0.67,0.57
05/02/2025 02:32,17.28,13.33,0.575,0.51
05/02/2025 02:33,20.24,15.175,0.68,0.535
05/02/2025 02:34,20.68,17.38,0.905,0.605
05/02/2025 02:35,19.71,16.68,0.885,0.58
05/02/2025 02:36,23.335,17.24,0.515,0.485
05/02/2025 02:37,23.655,15.045,0.745,0.665
05/02/2025 02:38,18.975,15.61,0.69,0.545
05/02/2025 02:39,20.445,17.36,0.79,0.62
05/02/2025 02:40,25.43,18.3,0.645,5.17
05/02/2025 02:41,26.155,16.55,5.31,0.705
05/02/2025 02:42,23.95,15.935,0.975,0.535
05/02/2025 02:43,17.48,13.135,0.91,0.75
05/02/2025 02:44,16.92,14.7,0.67,0.695
05/02/2025 02:45,22.835,15.215,2.875,0.575
05/02/2025 02:46,20.335,13.16,0.63,2.715
05/02/2025 02:47,18.965,14.35,0.815,0.605
05/02/2025 02:48,21.575,18.665,0.925,0.625
05/02/2025 02:49,20.555,18.64,1.48,0.525
05/02/2025 02:50,28.835,23.14,0.695,0.67
05/02/2025 02:51,24.25,18.295,0.49,0.605
05/02/2025 02:52,23.8,17.8,0.925,0.57
05/02/2025 02:53,30.335,22.84,0.545,0.575
05/02/2025 02:54,26.77,21.35,1.225,0.565
05/02/2025 02:55,23.145,20.25,1.005,7.595
05/02/2025 02:56,23.2,17.89,9.605,0.67
05/02/2025 02:57,19.59,15.615,0.89,0.595
05/02/2025 02:58,21.625,19.915,1.13,0.435
05/02/2025 02:59,20.77,17.62,0.76,0.71
05/02/2025 03:00,19.285,17.3,0.685,0.54
05/02/2025 03:01,22.68,19.1,0.95,0.5
05/02/2025 03:02,24.905,24.26,1.095,0.51
05/02/2025 03:03,32.1,27.78,0.725,0.57
05/02/2025 03:04,29.64,27.635,1.21,0.525
05/02/2025 03:05,28.93,30.235,0.8,0.565
05/02/2025 03:06,29.715,25.315,0.7,0.565
05/02/2025 03:07,27.035,24.015,0.58,0.46
05/02/2025 03:08,26.6,25.915,0.77,0.725
05/02/2025 03:09,23.31,22.825,0.625,2.905
05/02/2025 03:10,15.99,15.375,0.595,6.44
05/02/2025 03:11,25.285,16.515,5.14,0.625
05/02/2025 03:12,19.025,18.565,0.945,0.445
05/02/2025 03:13,18.745,19.37,0.925,0.435
05/02/2025 03:14,24.335,20.165,0.52,0.83
05/02/2025 03:15,29.085,20.155,0.67,0.65
05/02/2025 03:16,17.02,18.315,0.69,0.5
05/02/2025 03:17,20.395,20.69,0.575,0.495
05/02/2025 03:18,22.62,20.94,0.855,0.545
05/02/2025 03:19,19.225,21.62,0.735,0.505
05/02/2025 03:20,18.535,19.235,0.49,0.53
05/02/2025 03:21,19.415,15.425,0.5,0.59
05/02/2025 03:22,19.69,16.03,0.735,0.665
05/02/2025 03:23,22.08,20.92,0.84,0.68
05/02/2025 03:24,20.405,22.185,0.745,0.63
05/02/2025 03:25,23.875,20.8,0.49,9.135
05/02/2025 03:26,22.19,23.545,8.535,0.71
05/02/2025 03:27,20.98,19.76,0.73,0.54
05/02/2025 03:28,19.62,20.36,0.84,0.595
05/02/2025 03:29,24.275,22.405,2.41,0.55
05/02/2025 03:30,33.45,28.675,3.265,0.65
05/02/2025 03:31,26.98,23.525,1.04,0.58
05/02/2025 03:32,26.86,25.125,0.77,0.49
05/02/2025 03:33,31.46,26.885,0.805,0.645
05/02/2025 03:34,24.45,19.795,1.385,0.52
05/02/2025 03:35,20.475,20.295,1.23,0.845
05/02/2025 03:36,22.02,17.85,0.7,0.565
05/02/2025 03:37,21.775,18.83,1.385,0.595
05/02/2025 03:38,20.065,18.56,1.02,0.555
05/02/2025 03:39,20.705,18.95,1.035,0.735
05/02/2025 03:40,21.985,22.065,1.055,5.47
05/02/2025 03:41,23.08,17.575,5.865,0.765
05/02/2025 03:42,21.905,17.25,1.53,0.565
05/02/2025 03:43,21.68,21.68,0.645,0.575
05/02/2025 03:44,25.465,22.305,1.14,0.65
05/02/2025 03:45,29.67,23.055,3.03,0.765
05/02/2025 03:46,28.055,23.245,1.13,2.745
05/02/2025 03:47,24.935,24.63,1.465,0.555
05/02/2025 03:48,28.74,28.25,0.98,0.545
05/02/2025 03:49,32.015,27.4,1.38,0.67
05/02/2025 03:50,24.38,26.535,0.66,0.695
05/02/2025 03:51,26.465,24.7,1.13,0.6
05/02/2025 03:52,28.625,23.255,0.985,0.635
05/02/2025 03:53,24.73,26.645,0.715,1.21
05/02/2025 03:54,25.95,22.99,1.94,0.72
05/02/2025 03:55,21.195,21.315,0.59,7.92
05/02/2025 03:56,28.71,25.635,8.32,0.59
05/02/2025 03:57,33.025,30.005,1.895,0.775
05/02/2025 03:58,,32.52,1.235,0.605
05/02/2025 03:59,35.37,30.08,1.15,0.705
05/02/2025 04:00,33.57,22.83,1.84,0.715
05/02/2025 04:01,30.06,21.37,1.275,0.71
05/02/2025 04:02,34.56,26.805,1.34,0.69
05/02/2025 04:03,37.88,27.225,0.72,0.89
05/02/2025 04:04,22.935,20.975,1.035,0.65
05/02/2025 04:05,36.98,32.925,1.035,0.72
05/02/2025 04:06,34.105,24.18,0.955,0.69
05/02/2025 04:07,35.61,26.005,1.055,0.665
05/02/2025 04:08,33.805,20.645,1.365,0.6
05/02/2025 04:09,34.78,22.535,1.585,0.695
05/02/2025 04:10,34.655,24.48,1.165,6.64
05/02/2025 04:11,28.01,21.29,7.94,2.87
05/02/2025 04:12,28.2,20.505,1.725,0.925
05/02/2025 04:13,31.25,18.8,1.775,0.725
05/02/2025 04:14,26.78,20.265,1.14,0.73
05/02/2025 04:15,24.38,24.47,1.845,0.83
05/02/2025 04:16,33.125,26.18,1.21,0.675
05/02/2025 04:17,37.215,27.465,1.015,0.685
05/02/2025 04:18,28.375,20.115,1.165,0.66
05/02/2025 04:19,29.325,18.91,1.455,0.775
05/02/2025 04:20,24.33,19.71,0.995,0.68
05/02/2025 04:21,24.905,18.64,1.14,0.575
05/02/2025 04:22,26.75,16.96,1.445,0.945
05/02/2025 04:23,23.755,17.975,1.45,0.555
05/02/2025 04:24,20.51,16.815,1.16,0.57
05/02/2025 04:25,19.515,17.45,1.705,7.87
05/02/2025 04:26,25.085,21.115,30.845,0.725
05/02/2025 04:27,23.355,18.97,1.98,0.625
05/02/2025 04:28,20.84,21.465,1.295,0.66
05/02/2025 04:29,26.035,23.705,1.14,0.915
05/02/2025 04:30,25.125,23.57,1.615,0.635
05/02/2025 04:31,26.98,20.35,3.51,0.7
05/02/2025 04:32,27.79,17.075,3.565,0.73
05/02/2025 04:33,31.245,17.48,1.295,1.045
05/02/2025 04:34,24.425,18.425,1.325,0.875
05/02/2025 04:35,28.795,18.1,1.325,0.87
05/02/2025 04:36,24.91,17.805,1.51,0.625
05/02/2025 04:37,30.235,18.765,1.165,0.66
05/02/2025 04:38,33.12,22.765,1.575,0.79
05/02/2025 04:39,26.98,21.38,1.335,0.615
05/02/2025 04:40,29.285,23.23,1.73,6.83
05/02/2025 04:41,35.745,25.1,6.12,0.725
05/02/2025 04:42,32.71,28.14,2.065,0.68
05/02/2025 04:43,36.935,29.065,1.335,0.635
05/02/2025 04:44,36.905,30.525,1.49,1.08
05/02/2025 04:45,33.715,32.87,3.4,0.905
05/02/2025 04:46,35.185,21.64,1.41,3.07
05/02/2025 04:47,31.98,19.24,1.045,0.9
05/02/2025 04:48,28.05,20.015,1.52,0.565
05/02/2025 04:49,26.39,18.06,1.365,0.96
05/02/2025 04:50,23.325,18.365,1.6,1.065
05/02/2025 04:51,20.235,17.765,5.475,0.575
05/02/2025 04:52,25.005,17.345,1.31,0.98
05/02/2025 04:53,23.265,18.85,1.285,0.905
05/02/2025 04:54,24.93,22.055,1.335,0.51
05/02/2025 04:55,22.98,17.645,1.125,8.02
05/02/2025 04:56,25.135,19.315,8.62,0.785
05/02/2025 04:57,22.055,18.67,1.68,0.915
05/02/2025 04:58,20.98,18.07,1.595,0.58
05/02/2025 04:59,26.385,20.715,1.325,0.69
05/02/2025 05:00,22.975,22.415,1.075,0.83
05/02/2025 05:01,22.47,18.87,3.435,0.71
05/02/2025 05:02,27.88,21.99,1.3,0.555
05/02/2025 05:03,26.115,23.75,1.485,0.78
05/02/2025 05:04,26.79,22.145,0.97,0.74
05/02/2025 05:05,25.78,21.94,1.015,0.855
05/02/2025 05:06,25.29,19.605,1.97,0.705
05/02/2025 05:07,25.995,18.985,1.95,0.98
05/02/2025 05:08,24.945,19.16,2.11,0.725
05/02/2025 05:09,19.665,17.935,1.235,1.2
05/02/2025 05:10,21.335,18.42,2.205,5.395
05/02/2025 05:11,23.355,18.78,5.985,0.98
05/02/2025 05:12,22.665,18.125,1.3,2.865
05/02/2025 05:13,19.58,19.155,2.7,1.485
05/02/2025 05:14,21.4,18.165,1.49,0.6
05/02/2025 05:15,19.72,18.515,0.99,1.1
05/02/2025 05:16,21.775,17.98,1.105,0.73
05/02/2025 05:17,30.525,20.545,1.865,0.54
05/02/2025 05:18,21.105,19.735,1.185,0.63
05/02/2025 05:19,19.41,19.69,1.585,0.67
05/02/2025 05:20,22.28,19.965,2.6,0.69
05/02/2025 05:21,21.17,17.805,0.995,0.64
05/02/2025 05:22,20.11,18.11,1.475,0.72
05/02/2025 05:23,22.125,18.115,1.27,0.68
05/02/2025 05:24,19.945,18.605,1.405,0.7
05/02/2025 05:25,20.5,18.075,1.98,7.95
05/02/2025 05:26,19.27,18.7,10.225,0.74
05/02/2025 05:27,26.495,19.215,1.705,0.855
05/02/2025 05:28,25.61,18.445,1.685,0.77
05/02/2025 05:29,24.875,18.105,1.275,0.67
05/02/2025 05:30,22.65,18.085,1.69,0.87
05/02/2025 05:31,21.72,18.085,1.715,0.7
05/02/2025 05:32,21.175,17.685,3.13,0.55
05/02/2025 05:33,22.95,19.57,4.155,0.795
05/02/2025 05:34,23.6,21.01,2.45,0.68
05/02/2025 05:35,24.675,22.315,1.51,0.725
05/02/2025 05:36,18.925,18.945,2.24,0.64
05/02/2025 05:37,23.425,21.935,1.285,0.645
05/02/2025 05:38,21.34,18.61,1.76,2.285
05/02/2025 05:39,25.635,19.375,0.925,0.9
05/02/2025 05:40,26.98,17.995,1.335,5.325
05/02/2025 05:41,24.695,17.555,5.83,0.825
05/02/2025 05:42,22.78,17.96,1.14,0.54
05/02/2025 05:43,23.535,17.64,0.975,0.7
05/02/2025 05:44,22.015,17.7,0.995,0.505
05/02/2025 05:45,23.115,18.17,3.39,0.775
05/02/2025 05:46,24.38,17.675,0.955,2.91
05/02/2025 05:47,23.73,18.36,0.755,0.56
05/02/2025 05:48,21.505,19.695,1.21,0.585
05/02/2025 05:49,24.245,19.16,1.1,0.66
05/02/2025 05:50,19.145,17.775,1.17,0.745
05/02/2025 05:51,21.59,18.28,0.755,0.555
05/02/2025 05:52,20.765,17.545,0.77,0.62
05/02/2025 05:53,22.565,18.175,0.82,0.6
05/02/2025 05:54,19.0,18.055,1.12,0.515
05/02/2025 05:55,19.085,17.62,1.88,9.235
05/02/2025 05:56,23.925,17.62,7.74,0.65
05/02/2025 05:57,20.375,17.97,0.925,0.545
05/02/2025 05:58,21.905,18.68,0.835,0.475
05/02/2025 05:59,19.69,18.1,0.82,0.525
05/02/2025 06:00,20.83,17.71,0.645,0.605
05/02/2025 06:01,24.295,19.56,0.685,0.45
05/02/2025 06:02,24.67,21.615,0.835,0.555
05/02/2025 06:03,23.335,20.915,0.735,0.51
05/02/2025 06:04,24.015,21.87,0.71,0.455
05/02/2025 06:05,20.975,20.965,0.815,0.69
05/02/2025 06:06,21.59,18.065,0.86,0.435
05/02/2025 06:07,19.44,18.39,0.59,0.5
05/02/2025 06:08,23.71,17.59,0.555,0.485
05/02/2025 06:09,22.405,17.995,0.525,0.43
05/02/2025 06:10,21.65,17.35,0.665,5.255
05/02/2025 06:11,21.535,17.495,5.245,0.56
05/02/2025 06:12,18.335,17.155,0.7,0.45
05/02/2025 06:13,17.89,17.3,0.815,1.8
05/02/2025 06:14,21.455,24.62,0.53,2.465
05/02/2025 06:15,21.39,18.4,0.855,0.685
05/02/2025 06:16,17.835,17.825,0.51,0.46
05/02/2025 06:17,17.835,17.88,0.575,0.445
05/02/2025 06:18,19.99,17.735,1.505,0.435
05/02/2025 06:19,18.725,17.375,0.52,0.435
05/02/2025 06:20,19.98,17.68,0.61,0.66
05/02/2025 06:21,21.02,17.43,0.505,0.455
05/02/2025 06:22,18.8,17.185,0.58,0.58
05/02/2025 06:23,17.98,17.965,0.655,0.44
05/02/2025 06:24,21.995,17.495,0.525,0.43
05/02/2025 06:25,18.82,17.855,0.62,7.8
05/02/2025 06:26,19.96,17.46,8.09,0.56
05/02/2025 06:27,22.235,17.555,0.645,0.555
05/02/2025 06:28,17.945,17.77,0.82,0.44
05/02/2025 06:29,20.745,17.515,0.555,0.435
05/02/2025 06:30,18.575,17.345,0.76,0.62
05/02/2025 06:31,20.185,21.265,0.59,0.435
05/02/2025 06:32,26.665,26.43,0.6,0.445
05/02/2025 06:33,32.545,29.445,0.52,0.53
05/02/2025 06:34,26.755,31.26,1.545,0.44
05/02/2025 06:35,32.115,30.605,3.03,0.735
05/02/2025 06:36,25.735,24.33,0.89,0.435
05/02/2025 06:37,20.855,18.84,0.585,0.5
05/02/2025 06:38,19.435,16.69,0.625,0.445
05/02/2025 06:39,16.945,16.21,0.625,0.595
05/02/2025 06:40,16.44,14.96,0.735,5.33
05/02/2025 06:41,15.715,14.87,6.36,0.55
05/02/2025 06:42,17.315,14.26,0.68,0.465
05/02/2025 06:43,17.94,14.79,0.64,0.495
05/02/2025 06:44,16.66,14.815,0.53,0.44
05/02/2025 06:45,16.25,14.915,2.7,0.72
05/02/2025 06:46,15.335,15.03,0.54,2.675
05/02/2025 06:47,18.985,15.815,0.565,15.58
05/02/2025 06:48,15.705,14.925,0.615,6.83
05/02/2025 06:49,16.615,15.03,0.535,0.455
05/02/2025 06:50,15.15,15.665,0.57,0.745
05/02/2025 06:51,16.88,14.385,0.57,0.455
05/02/2025 06:52,20.145,14.98,0.58,0.51
05/02/2025 06:53,25.945,14.685,0.625,0.43
05/02/2025 06:54,21.265,14.28,0.535,0.445
05/02/2025 06:55,21.745,15.075,0.71,7.6
05/02/2025 06:56,20.68,13.695,7.64,0.565
05/02/2025 06:57,19.66,14.605,0.68,0.46
05/02/2025 06:58,20.365,15.97,0.565,0.51
05/02/2025 06:59,19.975,16.695,0.525,0.445
05/02/2025 07:00,22.34,15.2,0.805,0.555
05/02/2025 07:01,22.14,16.07,0.66,0.51
05/02/2025 07:02,23.965,19.79,0.57,0.475
05/02/2025 07:03,25.165,18.765,0.615,0.46
05/02/2025 07:04,20.875,18.81,0.53,0.435
05/02/2025 07:05,26.42,18.505,0.725,0.615
05/02/2025 07:06,21.435,15.205,0.65,0.45
05/02/2025 07:07,19.865,15.06,0.555,0.525
05/02/2025 07:08,23.275,14.79,1.08,0.605
05/02/2025 07:09,21.43,15.045,0.605,0.46
05/02/2025 07:10,19.185,15.4,0.715,6.84
05/02/2025 07:11,18.325,14.365,5.44,0.645
05/02/2025 07:12,,14.925,0.695,0.46
05/02/2025 07:13,19.81,15.33,1.515,0.66
05/02/2025 07:14,19.345,15.845,2.26,0.77
05/02/2025 07:15,20.74,15.44,0.805,3.215
05/02/2025 07:16,17.66,14.93,1.005,1.17
05/02/2025 07:17,21.155,15.39,1.19,0.475
05/02/2025 07:18,23.27,16.875,0.525,0.49
05/02/2025 07:19,20.655,15.095,0.56,0.44
05/02/2025 07:20,19.16,14.8,0.64,0.675
05/02/2025 07:21,16.895,14.47,0.525,0.465
05/02/2025 07:22,17.97,14.38,0.605,0.585
05/02/2025 07:23,19.16,14.835,0.53,0.475
05/02/2025 07:24,16.39,15.065,0.58,0.545
05/02/2025 07:25,14.975,14.855,0.75,7.64
05/02/2025 07:26,15.4,14.915,7.81,0.64
05/02/2025 07:27,17.865,15.19,0.73,1.045
05/02/2025 07:28,18.2,15.99,0.64,0.515
05/02/2025 07:29,18.81,15.17,0.565,0.43
05/02/2025 07:30,15.455,14.84,0.835,0.875
05/02/2025 07:31,18.32,16.675,0.61,0.45
05/02/2025 07:32,24.01,19.965,0.595,0.44
05/02/2025 07:33,,23.175,0.525,0.52
05/02/2025 07:34,27.0875,24.69,0.6,0.445
05/02/2025 07:35,24.485,24.835,0.635,0.67
05/02/2025 07:36,19.595,22.495,2.405,0.44
05/02/2025 07:37,20.24,15.54,2.355,0.51
05/02/2025 07:38,24.77,18.635,0.53,0.485
05/02/2025 07:39,26.145,21.98,0.635,0.445
05/02/2025 07:40,24.32,23.18,0.63,5.3
05/02/2025 07:41,20.29,19.89,6.615,0.57
05/02/2025 07:42,19.19,15.385,0.68,0.465
05/02/2025 07:43,18.36,15.395,1.65,0.435
05/02/2025 07:44,16.555,15.365,0.565,0.465
05/02/2025 07:45,18.7,16.28,2.73,0.675
05/02/2025 07:46,21.27,16.44,1.145,2.67
05/02/2025 07:47,21.24,20.32,0.615,0.49
05/02/2025 07:48,16.565,15.49,1.625,0.495
05/02/2025 07:49,16.735,16.46,0.58,0.445
05/02/2025 07:50,19.9,15.59,0.755,0.605
05/02/2025 07:51,14.79,14.89,0.685,0.445
05/02/2025 07:52,15.645,16.03,0.59,0.735
05/02/2025 07:53,15.785,15.89,0.74,0.645
05/02/2025 07:54,17.195,14.11,0.575,0.44
05/02/2025 07:55,19.295,14.67,0.74,7.74
05/02/2025 07:56,15.72,13.585,7.72,0.56
05/02/2025 07:57,14.965,13.555,0.725,0.45
05/02/2025 07:58,15.08,14.055,1.39,0.49
05/02/2025 07:59,16.73,14.18,0.81,0.86
05/02/2025 08:00,21.635,13.9,0.65,0.725
05/02/2025 08:01,18.52,14.235,0.81,0.685
05/02/2025 08:02,20.165,17.345,0.66,0.64
05/02/2025 08:03,21.105,17.135,0.535,0.49
05/02/2025 08:04,22.245,17.125,0.56,0.475
05/02/2025 08:05,20.995,17.885,0.65,0.66
05/02/2025 08:06,21.31,16.635,3.21,0.56
05/02/2025 08:07,21.245,15.055,1.665,0.53
05/02/2025 08:08,18.03,14.92,0.76,0.48
05/02/2025 08:09,18.285,14.6,1.21,0.47
05/02/2025 08:10,18.08,14.345,1.09,6.115
05/02/2025 08:11,18.265,14.86,5.265,0.735
05/02/2025 08:12,21.385,14.84,0.81,1.065
05/02/2025 08:13,22.185,17.28,2.855,1.06
05/02/2025 08:14,30.885,15.59,1.79,0.605
05/02/2025 08:15,21.62,14.87,0.755,0.76
05/02/2025 08:16,25.86,14.73,0.565,1.66
05/02/2025 08:17,26.875,16.02,2.385,2.585
05/02/2025 08:18,19.695,14.275,2.495,0.695
05/02/2025 08:19,18.695,15.275,0.875,0.73
05/02/2025 08:20,22.37,15.735,1.01,0.655
05/02/2025 08:21,21.875,14.86,0.615,0.475
05/02/2025 08:22,21.105,15.015,0.81,0.59
05/02/2025 08:23,20.81,14.805,0.63,0.485
05/02/2025 08:24,20.105,14.94,0.66,0.875
05/02/2025 08:25,22.625,15.285,0.815,9.235
05/02/2025 08:26,21.2,14.495,7.81,0.565
05/02/2025 08:27,25.935,15.64,1.71,0.62
05/02/2025 08:28,23.16,15.405,3.395,0.515
05/02/2025 08:29,30.025,16.755,1.075,0.475
05/02/2025 08:30,27.68,15.39,1.27,0.975
05/02/2025 08:31,31.41,16.55,2.98,0.675
05/02/2025 08:32,27.36,21.445,0.84,0.49
05/02/2025 08:33,26.985,19.865,1.73,0.515
05/02/2025 08:34,36.44,22.145,2.655,0.565
05/02/2025 08:35,30.12,20.07,1.465,0.685
05/02/2025 08:36,28.945,16.47,1.535,0.51
05/02/2025 08:37,25.24,16.015,1.125,0.535
05/02/2025 08:38,22.115,19.875,3.29,0.455
05/02/2025 08:39,,20.24,1.665,0.465
05/02/2025 08:40,26.595,21.765,1.065,5.32
05/02/2025 08:41,25.345,19.85,7.105,0.58
05/02/2025 08:42,25.035,18.6,1.045,0.515
05/02/2025 08:43,42.725,18.29,1.165,0.495
05/02/2025 08:44,31.24,17.985,0.8,0.455
05/02/2025 08:45,34.57,18.35,2.33,1.33
05/02/2025 08:46,24.875,17.085,3.02,2.6
05/02/2025 08:47,20.18,18.275,0.65,0.765
05/02/2025 08:48,19.565,17.55,0.705,0.66
05/02/2025 08:49,21.09,16.565,1.055,0.455
05/02/2025 08:50,30.375,17.44,0.74,0.715
05/02/2025 08:51,28.78,18.405,0.775,0.505
05/02/2025 08:52,36.665,17.77,0.82,0.98
05/02/2025 08:53,33.525,18.65,0.7,0.725
05/02/2025 08:54,18.875,17.865,2.42,0.515
05/02/2025 08:55,20.98,17.305,0.805,7.81
05/02/2025 08:56,17.535,17.025,9.54,0.585
05/02/2025 08:57,22.1,16.865,0.76,0.475
05/02/2025 08:58,18.0,17.89,0.82,0.665
05/02/2025 08:59,19.485,17.76,0.855,1.295
05/02/2025 09:00,23.14,17.51,1.125,1.51
05/02/2025 09:01,25.35,18.14,0.8,0.68
05/02/2025 09:02,24.46,23.35,1.925,0.73
05/02/2025 09:03,26.31,24.365,1.345,0.535
05/02/2025 09:04,26.745,27.05,4.635,0.475
05/02/2025 09:05,23.445,25.32,1.02,0.645
05/02/2025 09:06,22.88,24.105,1.045,0.7
05/02/2025 09:07,22.805,21.065,0.765,0.685
05/02/2025 09:08,24.605,19.91,0.77,0.49
05/02/2025 09:09,23.18,21.55,0.73,0.455
05/02/2025 09:10,21.46,20.375,2.92,5.455
05/02/2025 09:11,18.705,19.66,5.67,0.6
05/02/2025 09:12,22.75,21.91,0.81,0.545
05/02/2025 09:13,38.705,21.13,1.02,0.47
05/02/2025 09:14,32.19,21.43,0.895,0.445
05/02/2025 09:15,,19.035,0.965,0.72
05/02/2025 09:16,25.04,19.385,1.485,0.475
05/02/2025 09:17,27.26,21.285,0.605,0.47
05/02/2025 09:18,36.93,22.91,0.72,2.74
05/02/2025 09:19,21.29,22.83,0.61,1.8
05/02/2025 09:20,18.755,22.54,0.905,0.98
05/02/2025 09:21,22.865,19.74,0.635,0.47
05/02/2025 09:22,25.29,20.6,0.775,0.605
05/02/2025 09:23,21.365,19.15,1.78,0.475
05/02/2025 09:24,23.315,21.78,1.24,0.455
05/02/2025 09:25,26.08,19.99,0.875,7.78
05/02/2025 09:26,21.24,20.325,7.985,0.565
05/02/2025 09:27,23.35,22.71,1.565,0.555
05/02/2025 09:28,21.56,20.485,1.05,0.585
05/02/2025 09:29,22.04,19.025,0.66,0.455
05/02/2025 09:30,18.69,19.49,0.69,0.71
05/02/2025 09:31,21.72,20.26,0.7,0.5
05/02/2025 09:32,24.21,20.555,0.64,0.47
05/02/2025 09:33,21.255,20.56,0.64,0.76
05/02/2025 09:34,21.805,24.82,0.68,0.995
05/02/2025 09:35,27.89,23.555,0.58,0.815
05/02/2025 09:36,32.31,23.07,0.65,0.62
05/02/2025 09:37,25.55333333,21.775,2.11,0.57
05/02/2025 09:38,33.44,24.265,1.325,0.505
05/02/2025 09:39,23.195,24.93,1.92,0.465
05/02/2025 09:40,24.54,22.815,3.405,6.845
05/02/2025 09:41,21.175,19.745,5.815,0.615
05/02/2025 09:42,32.89,23.025,2.635,0.59
05/02/2025 09:43,40.18,25.92,1.49,0.63
05/02/2025 09:44,22.94,25.495,0.86,0.71
05/02/2025 09:45,23.315,22.365,5.78,0.92
05/02/2025 09:46,26.27,21.99,3.21,0.63
05/02/2025 09:47,23.32,23.095,1.13,3.04
05/02/2025 09:48,22.27,22.89,0.68,0.525
05/02/2025 09:49,22.395,22.06,2.28,0.565
05/02/2025 09:50,21.875,20.105,0.71,0.595
05/02/2025 09:51,23.125,21.94,0.69,0.66
05/02/2025 09:52,23.735,23.04,0.805,0.82
05/02/2025 09:53,22.885,21.82,3.565,0.545
05/02/2025 09:54,24.16,20.5,2.805,0.505
05/02/2025 09:55,23.47,22.885,1.58,7.76
05/02/2025 09:56,20.425,22.18,8.015,0.595
05/02/2025 09:57,30.645,22.53,3.955,0.565
05/02/2025 09:58,30.535,22.8,2.23,0.535
05/02/2025 09:59,30.525,20.955,1.165,0.485
05/02/2025 10:00,33.455,20.1,1.085,0.595
05/02/2025 10:01,47.515,24.745,1.215,0.61
05/02/2025 10:02,30.375,28.135,0.71,0.525
05/02/2025 10:03,24.515,26.625,0.78,0.525
05/02/2025 10:04,28.015,25.05,0.895,0.515
05/02/2025 10:05,21.74,24.615,0.765,0.585
05/02/2025 10:06,24.005,25.02,0.995,0.615
05/02/2025 10:07,24.74,21.865,2.735,0.96
05/02/2025 10:08,25.54,22.465,0.59,0.94
05/02/2025 10:09,32.86,21.83,1.935,0.965
05/02/2025 10:10,32.625,18.895,2.295,5.35
05/02/2025 10:11,30.865,20.075,7.275,0.665
05/02/2025 10:12,32.875,19.265,1.135,0.55
05/02/2025 10:13,25.08,19.6,0.945,0.825
